pr_number,pr_author_login,reviewer_login,review_state,review_submitted_at,pr_merged,pr_merged_at,pr_created_at
44725,dependabot,cubic-dev-ai,COMMENTED,2026-01-11T08:02:24Z,False,,2026-01-11T08:01:43Z
44725,dependabot,greptile-apps,COMMENTED,2026-01-11T08:05:00Z,False,,2026-01-11T08:01:43Z
46962,Gilbert09,greptile-apps,COMMENTED,2026-02-05T12:36:25Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,copilot-pull-request-reviewer,COMMENTED,2026-02-05T12:42:27Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,estefaniarabadan,COMMENTED,2026-02-05T13:20:00Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,estefaniarabadan,COMMENTED,2026-02-05T13:21:49Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,estefaniarabadan,COMMENTED,2026-02-05T20:21:07Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,estefaniarabadan,COMMENTED,2026-02-05T20:24:48Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,estefaniarabadan,COMMENTED,2026-02-05T20:26:09Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,estefaniarabadan,APPROVED,2026-02-05T20:27:10Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,Gilbert09,COMMENTED,2026-02-06T10:58:45Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,graphite-app,COMMENTED,2026-02-06T14:36:46Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,graphite-app,COMMENTED,2026-02-06T15:43:25Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,estefaniarabadan,COMMENTED,2026-02-10T09:48:34Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,estefaniarabadan,APPROVED,2026-02-10T09:49:16Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
46962,Gilbert09,Gilbert09,COMMENTED,2026-02-10T09:49:42Z,True,2026-02-10T09:55:03Z,2026-02-05T12:31:55Z
47253,andrewm4894,greptile-apps,COMMENTED,2026-02-08T17:53:29Z,True,2026-02-10T09:54:40Z,2026-02-08T17:52:10Z
47253,andrewm4894,chatgpt-codex-connector,COMMENTED,2026-02-08T17:54:59Z,True,2026-02-10T09:54:40Z,2026-02-08T17:52:10Z
47253,andrewm4894,andrewm4894,COMMENTED,2026-02-08T19:12:40Z,True,2026-02-10T09:54:40Z,2026-02-08T17:52:10Z
47253,andrewm4894,andrewm4894,COMMENTED,2026-02-08T19:12:45Z,True,2026-02-10T09:54:40Z,2026-02-08T17:52:10Z
47253,andrewm4894,andrewm4894,COMMENTED,2026-02-08T19:12:53Z,True,2026-02-10T09:54:40Z,2026-02-08T17:52:10Z
47253,andrewm4894,graphite-app,COMMENTED,2026-02-10T09:10:03Z,True,2026-02-10T09:54:40Z,2026-02-08T17:52:10Z
47253,andrewm4894,carlos-marchal-ph,APPROVED,2026-02-10T09:11:25Z,True,2026-02-10T09:54:40Z,2026-02-08T17:52:10Z
47253,andrewm4894,andrewm4894,COMMENTED,2026-02-10T09:16:39Z,True,2026-02-10T09:54:40Z,2026-02-08T17:52:10Z
47253,andrewm4894,andrewm4894,COMMENTED,2026-02-10T09:16:42Z,True,2026-02-10T09:54:40Z,2026-02-08T17:52:10Z
47424,Gilbert09,greptile-apps,COMMENTED,2026-02-10T08:50:30Z,True,2026-02-10T09:51:24Z,2026-02-10T08:49:11Z
47424,Gilbert09,veryayskiy,APPROVED,2026-02-10T08:53:31Z,True,2026-02-10T09:51:24Z,2026-02-10T08:49:11Z
47424,Gilbert09,copilot-pull-request-reviewer,COMMENTED,2026-02-10T08:59:28Z,True,2026-02-10T09:51:24Z,2026-02-10T08:49:11Z
47308,meikelmosby,greptile-apps,COMMENTED,2026-02-09T13:15:30Z,True,2026-02-10T09:49:40Z,2026-02-09T13:12:35Z
47308,meikelmosby,havenbarnes,APPROVED,2026-02-09T17:26:43Z,True,2026-02-10T09:49:40Z,2026-02-09T13:12:35Z
47308,meikelmosby,graphite-app,COMMENTED,2026-02-10T08:38:53Z,True,2026-02-10T09:49:40Z,2026-02-09T13:12:35Z
47387,TueHaulund,ksvat,APPROVED,2026-02-09T21:41:13Z,True,2026-02-10T09:48:41Z,2026-02-09T21:39:23Z
47387,TueHaulund,greptile-apps,COMMENTED,2026-02-09T21:48:43Z,True,2026-02-10T09:48:41Z,2026-02-09T21:39:23Z
47121,sampennington,greptile-apps,COMMENTED,2026-02-09T08:04:01Z,True,2026-02-10T09:41:51Z,2026-02-06T13:30:22Z
47121,sampennington,thmsobrmlr,APPROVED,2026-02-10T08:27:22Z,True,2026-02-10T09:41:51Z,2026-02-06T13:30:22Z
46986,matheus-vb,greptile-apps,COMMENTED,2026-02-05T15:58:59Z,True,2026-02-10T09:29:50Z,2026-02-05T15:56:37Z
46986,matheus-vb,haacked,COMMENTED,2026-02-05T18:18:46Z,True,2026-02-10T09:29:50Z,2026-02-05T15:56:37Z
46986,matheus-vb,haacked,APPROVED,2026-02-09T17:58:08Z,True,2026-02-10T09:29:50Z,2026-02-05T15:56:37Z
47305,frankh,graphite-app,COMMENTED,2026-02-09T13:01:25Z,True,2026-02-10T09:26:39Z,2026-02-09T12:57:17Z
47305,frankh,greptile-apps,COMMENTED,2026-02-09T13:04:02Z,True,2026-02-10T09:26:39Z,2026-02-09T12:57:17Z
47305,frankh,copilot-pull-request-reviewer,COMMENTED,2026-02-09T13:07:20Z,True,2026-02-10T09:26:39Z,2026-02-09T12:57:17Z
47305,frankh,frankh,COMMENTED,2026-02-09T13:12:58Z,True,2026-02-10T09:26:39Z,2026-02-09T12:57:17Z
47305,frankh,orian,APPROVED,2026-02-09T21:19:41Z,True,2026-02-10T09:26:39Z,2026-02-09T12:57:17Z
47310,estefaniarabadan,Gilbert09,APPROVED,2026-02-09T13:14:08Z,True,2026-02-10T09:22:28Z,2026-02-09T13:12:47Z
47338,gesh,thmsobrmlr,APPROVED,2026-02-10T08:10:04Z,True,2026-02-10T09:05:44Z,2026-02-09T16:22:13Z
47404,darkopia,greptile-apps,COMMENTED,2026-02-10T00:51:25Z,True,2026-02-10T08:29:11Z,2026-02-10T00:46:33Z
47404,darkopia,sakce,APPROVED,2026-02-10T07:04:48Z,True,2026-02-10T08:29:11Z,2026-02-10T00:46:33Z
47420,sampennington,greptile-apps,COMMENTED,2026-02-10T08:00:58Z,True,2026-02-10T08:28:24Z,2026-02-10T07:57:12Z
47420,sampennington,thmsobrmlr,APPROVED,2026-02-10T08:08:49Z,True,2026-02-10T08:28:24Z,2026-02-10T07:57:12Z
47119,sakce,greptile-apps,COMMENTED,2026-02-06T13:27:40Z,True,2026-02-10T08:27:23Z,2026-02-06T13:20:53Z
47119,sakce,graphite-app,COMMENTED,2026-02-06T13:27:42Z,True,2026-02-10T08:27:23Z,2026-02-06T13:20:53Z
47119,sakce,graphite-app,COMMENTED,2026-02-06T13:33:37Z,True,2026-02-10T08:27:23Z,2026-02-06T13:20:53Z
47119,sakce,graphite-app,COMMENTED,2026-02-06T13:36:44Z,True,2026-02-10T08:27:23Z,2026-02-06T13:20:53Z
47119,sakce,graphite-app,COMMENTED,2026-02-06T13:41:16Z,True,2026-02-10T08:27:23Z,2026-02-06T13:20:53Z
47119,sakce,rafaeelaudibert,APPROVED,2026-02-10T02:58:03Z,True,2026-02-10T08:27:23Z,2026-02-06T13:20:53Z
47119,sakce,graphite-app,COMMENTED,2026-02-10T08:10:53Z,True,2026-02-10T08:27:23Z,2026-02-06T13:20:53Z
47334,webjunkie,greptile-apps,COMMENTED,2026-02-09T20:36:48Z,True,2026-02-10T08:24:25Z,2026-02-09T15:24:59Z
47334,webjunkie,skoob13,APPROVED,2026-02-09T20:37:07Z,True,2026-02-10T08:24:25Z,2026-02-09T15:24:59Z
47334,webjunkie,copilot-pull-request-reviewer,COMMENTED,2026-02-09T20:40:57Z,True,2026-02-10T08:24:25Z,2026-02-09T15:24:59Z
47135,meikelmosby,greptile-apps,COMMENTED,2026-02-06T14:50:13Z,True,2026-02-10T08:18:43Z,2026-02-06T14:46:19Z
47135,meikelmosby,havenbarnes,APPROVED,2026-02-09T15:15:53Z,True,2026-02-10T08:18:43Z,2026-02-06T14:46:19Z
46902,thmsobrmlr,gesh,APPROVED,2026-02-05T10:50:58Z,True,2026-02-10T08:04:57Z,2026-02-04T22:13:02Z
46902,thmsobrmlr,github-actions,COMMENTED,2026-02-09T16:10:16Z,True,2026-02-10T08:04:57Z,2026-02-04T22:13:02Z
47356,mariusandra,lucasheriques,APPROVED,2026-02-09T18:46:53Z,True,2026-02-10T08:04:08Z,2026-02-09T18:45:11Z
43997,sortafreel,greptile-apps,COMMENTED,2025-12-28T13:57:39Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,cubic-dev-ai,COMMENTED,2025-12-28T14:02:10Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,Twixes,COMMENTED,2026-01-06T21:56:58Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,lricoy,APPROVED,2026-01-07T21:27:40Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,Gilbert09,COMMENTED,2026-01-08T10:45:10Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,Twixes,COMMENTED,2026-01-08T12:08:57Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,Twixes,COMMENTED,2026-01-08T12:10:13Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,cubic-dev-ai,COMMENTED,2026-01-09T09:12:42Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,cubic-dev-ai,COMMENTED,2026-01-13T16:52:03Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,Twixes,APPROVED,2026-01-13T18:27:31Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,Twixes,COMMENTED,2026-01-13T18:28:14Z,False,,2025-12-26T15:05:58Z
43997,sortafreel,graphite-app,COMMENTED,2026-01-14T08:12:38Z,False,,2025-12-26T15:05:58Z
44267,lucasheriques,cubic-dev-ai,COMMENTED,2026-01-05T16:06:36Z,False,,2026-01-05T15:56:18Z
44267,lucasheriques,adboio,APPROVED,2026-01-05T21:09:44Z,False,,2026-01-05T15:56:18Z
44736,andrewm4894,cubic-dev-ai,COMMENTED,2026-01-11T14:46:46Z,False,,2026-01-11T14:43:37Z
44736,andrewm4894,greptile-apps,COMMENTED,2026-01-11T14:48:50Z,False,,2026-01-11T14:43:37Z
44736,andrewm4894,graphite-app,COMMENTED,2026-01-26T14:10:15Z,False,,2026-01-11T14:43:37Z
44826,rafaeelaudibert,cubic-dev-ai,COMMENTED,2026-01-12T20:15:56Z,False,,2026-01-12T20:12:27Z
44826,rafaeelaudibert,greptile-apps,COMMENTED,2026-01-12T20:18:18Z,False,,2026-01-12T20:12:27Z
45368,kappa90,graphite-app,COMMENTED,2026-01-19T16:43:51Z,False,,2026-01-19T16:39:19Z
45368,kappa90,greptile-apps,COMMENTED,2026-01-19T16:44:25Z,False,,2026-01-19T16:39:19Z
45368,kappa90,github-advanced-security,COMMENTED,2026-01-19T16:46:20Z,False,,2026-01-19T16:39:19Z
45368,kappa90,copilot-pull-request-reviewer,COMMENTED,2026-01-19T16:50:59Z,False,,2026-01-19T16:39:19Z
45368,kappa90,greptile-apps,COMMENTED,2026-01-19T16:59:12Z,False,,2026-01-19T16:39:19Z
45873,fercgomes,greptile-apps,COMMENTED,2026-01-24T15:56:47Z,False,,2026-01-24T15:49:21Z
45873,fercgomes,graphite-app,COMMENTED,2026-01-24T17:13:48Z,False,,2026-01-24T15:49:21Z
45873,fercgomes,mp-hog,APPROVED,2026-01-26T11:31:02Z,False,,2026-01-24T15:49:21Z
45873,fercgomes,graphite-app,COMMENTED,2026-01-26T12:39:14Z,False,,2026-01-24T15:49:21Z
45873,fercgomes,fercgomes,COMMENTED,2026-01-26T13:05:10Z,False,,2026-01-24T15:49:21Z
45876,matt-metivier,greptile-apps,COMMENTED,2026-01-25T17:06:50Z,False,,2026-01-25T17:03:25Z
45876,matt-metivier,graphite-app,COMMENTED,2026-01-25T18:11:06Z,False,,2026-01-25T17:03:25Z
45881,matt-metivier,orian,APPROVED,2026-01-26T10:25:29Z,False,,2026-01-26T01:21:00Z
45977,jordanm-posthog,jordanm-posthog,COMMENTED,2026-01-27T04:00:50Z,False,,2026-01-27T03:58:33Z
47261,rafaeelaudibert,pauldambra,APPROVED,2026-02-09T07:32:03Z,True,2026-02-10T05:21:08Z,2026-02-08T23:52:14Z
47261,rafaeelaudibert,greptile-apps,COMMENTED,2026-02-10T05:07:42Z,True,2026-02-10T05:21:08Z,2026-02-08T23:52:14Z
47414,posthog-js-upgrader,adboio,APPROVED,2026-02-10T03:47:38Z,True,2026-02-10T04:12:38Z,2026-02-10T03:45:56Z
47407,posthog-js-upgrader,rafaeelaudibert,APPROVED,2026-02-10T03:41:20Z,True,2026-02-10T03:41:22Z,2026-02-10T01:31:41Z
47406,fuziontech,greptile-apps,COMMENTED,2026-02-10T01:11:24Z,True,2026-02-10T01:29:03Z,2026-02-10T01:08:53Z
47406,fuziontech,EDsCODE,APPROVED,2026-02-10T01:14:08Z,True,2026-02-10T01:29:03Z,2026-02-10T01:08:53Z
47406,fuziontech,copilot-pull-request-reviewer,COMMENTED,2026-02-10T01:19:05Z,True,2026-02-10T01:29:03Z,2026-02-10T01:08:53Z
47403,fuziontech,copilot-pull-request-reviewer,COMMENTED,2026-02-10T00:48:43Z,True,2026-02-10T01:00:37Z,2026-02-10T00:39:03Z
47403,fuziontech,EDsCODE,APPROVED,2026-02-10T00:58:31Z,True,2026-02-10T01:00:37Z,2026-02-10T00:39:03Z
44187,jordanm-posthog,jordanm-posthog,COMMENTED,2026-01-05T14:37:36Z,False,,2026-01-02T03:45:41Z
44187,jordanm-posthog,jordanm-posthog,COMMENTED,2026-01-05T14:41:39Z,False,,2026-01-02T03:45:41Z
44187,jordanm-posthog,greptile-apps,COMMENTED,2026-01-05T15:02:08Z,False,,2026-01-02T03:45:41Z
44187,jordanm-posthog,cubic-dev-ai,COMMENTED,2026-01-05T15:02:18Z,False,,2026-01-02T03:45:41Z
44187,jordanm-posthog,jordanm-posthog,COMMENTED,2026-01-06T15:20:06Z,False,,2026-01-02T03:45:41Z
44187,jordanm-posthog,jordanm-posthog,COMMENTED,2026-01-06T16:35:35Z,False,,2026-01-02T03:45:41Z
44187,jordanm-posthog,cubic-dev-ai,COMMENTED,2026-01-06T17:34:24Z,False,,2026-01-02T03:45:41Z
47402,fuziontech,copilot-pull-request-reviewer,COMMENTED,2026-02-09T23:54:31Z,True,2026-02-10T00:23:53Z,2026-02-09T23:44:35Z
47402,fuziontech,EDsCODE,APPROVED,2026-02-10T00:23:19Z,True,2026-02-10T00:23:53Z,2026-02-09T23:44:35Z
47072,vmaineng,greptile-apps,COMMENTED,2026-02-06T02:32:20Z,False,,2026-02-06T02:28:32Z
47393,havenbarnes,greptile-apps,COMMENTED,2026-02-09T22:22:43Z,True,2026-02-09T23:44:47Z,2026-02-09T22:21:26Z
47393,havenbarnes,meikelmosby,APPROVED,2026-02-09T22:23:57Z,True,2026-02-09T23:44:47Z,2026-02-09T22:21:26Z
47393,havenbarnes,copilot-pull-request-reviewer,COMMENTED,2026-02-09T22:27:34Z,True,2026-02-09T23:44:47Z,2026-02-09T22:21:26Z
47393,havenbarnes,havenbarnes,COMMENTED,2026-02-09T22:41:20Z,True,2026-02-09T23:44:47Z,2026-02-09T22:21:26Z
47395,posthog-js-upgrader,pauldambra,APPROVED,2026-02-09T23:01:57Z,True,2026-02-09T23:28:55Z,2026-02-09T23:01:31Z
47394,andrewm4894,chatgpt-codex-connector,COMMENTED,2026-02-09T22:30:29Z,True,2026-02-09T23:08:14Z,2026-02-09T22:29:10Z
47394,andrewm4894,greptile-apps,COMMENTED,2026-02-09T22:30:56Z,True,2026-02-09T23:08:14Z,2026-02-09T22:29:10Z
47394,andrewm4894,ablaszkiewicz,APPROVED,2026-02-09T22:35:41Z,True,2026-02-09T23:08:14Z,2026-02-09T22:29:10Z
47255,sampennington,greptile-apps,COMMENTED,2026-02-09T15:48:23Z,False,,2026-02-08T19:18:57Z
47250,sampennington,graphite-app,COMMENTED,2026-02-09T07:14:04Z,False,,2026-02-08T13:54:23Z
47250,sampennington,graphite-app,COMMENTED,2026-02-09T09:03:35Z,False,,2026-02-08T13:54:23Z
47391,lucasheriques,Piccirello,APPROVED,2026-02-09T22:15:50Z,True,2026-02-09T22:35:16Z,2026-02-09T22:14:33Z
46641,adboio,graphite-app,COMMENTED,2026-02-03T07:08:30Z,True,2026-02-09T22:05:19Z,2026-02-03T06:58:03Z
46641,adboio,greptile-apps,COMMENTED,2026-02-05T21:44:25Z,True,2026-02-09T22:05:19Z,2026-02-03T06:58:03Z
46641,adboio,graphite-app,COMMENTED,2026-02-05T21:44:43Z,True,2026-02-09T22:05:19Z,2026-02-03T06:58:03Z
46641,adboio,graphite-app,COMMENTED,2026-02-05T21:56:53Z,True,2026-02-09T22:05:19Z,2026-02-03T06:58:03Z
46641,adboio,graphite-app,COMMENTED,2026-02-05T23:16:45Z,True,2026-02-09T22:05:19Z,2026-02-03T06:58:03Z
46641,adboio,graphite-app,COMMENTED,2026-02-07T23:57:16Z,True,2026-02-09T22:05:19Z,2026-02-03T06:58:03Z
46641,adboio,rafaeelaudibert,APPROVED,2026-02-08T01:14:41Z,True,2026-02-09T22:05:19Z,2026-02-03T06:58:03Z
47366,Twixes,greptile-apps,COMMENTED,2026-02-09T20:00:45Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47366,Twixes,graphite-app,COMMENTED,2026-02-09T20:02:49Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47366,Twixes,Twixes,COMMENTED,2026-02-09T20:09:56Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47366,Twixes,graphite-app,COMMENTED,2026-02-09T20:17:36Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47366,Twixes,oliverb123,COMMENTED,2026-02-09T20:35:33Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47366,Twixes,oliverb123,APPROVED,2026-02-09T20:37:10Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47366,Twixes,sortafreel,APPROVED,2026-02-09T20:50:45Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47366,Twixes,Twixes,COMMENTED,2026-02-09T21:36:44Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47366,Twixes,Twixes,COMMENTED,2026-02-09T21:44:23Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47366,Twixes,graphite-app,COMMENTED,2026-02-09T21:47:31Z,True,2026-02-09T22:02:54Z,2026-02-09T19:59:26Z
47383,andrewm4894,richardsolomou,APPROVED,2026-02-09T21:30:11Z,True,2026-02-09T21:51:15Z,2026-02-09T21:26:35Z
47386,adboio,fercgomes,APPROVED,2026-02-09T21:34:55Z,True,2026-02-09T21:50:53Z,2026-02-09T21:32:01Z
47200,adboio,graphite-app,COMMENTED,2026-02-07T00:45:01Z,False,,2026-02-07T00:39:44Z
47200,adboio,greptile-apps,COMMENTED,2026-02-07T00:46:39Z,False,,2026-02-07T00:39:44Z
47200,adboio,adboio,COMMENTED,2026-02-07T00:53:57Z,False,,2026-02-07T00:39:44Z
46347,adboio,greptile-apps,COMMENTED,2026-02-01T23:39:31Z,True,2026-02-05T22:53:46Z,2026-01-30T02:13:43Z
46347,adboio,graphite-app,COMMENTED,2026-02-02T19:33:48Z,True,2026-02-05T22:53:46Z,2026-01-30T02:13:43Z
46347,adboio,rafaeelaudibert,APPROVED,2026-02-03T21:46:23Z,True,2026-02-05T22:53:46Z,2026-01-30T02:13:43Z
46347,adboio,lucasheriques,APPROVED,2026-02-03T22:36:17Z,True,2026-02-05T22:53:46Z,2026-01-30T02:13:43Z
46347,adboio,graphite-app,COMMENTED,2026-02-03T23:27:27Z,True,2026-02-05T22:53:46Z,2026-01-30T02:13:43Z
46313,adboio,greptile-apps,COMMENTED,2026-01-29T20:51:27Z,True,2026-02-04T03:08:04Z,2026-01-29T20:47:48Z
46313,adboio,graphite-app,COMMENTED,2026-01-29T20:52:00Z,True,2026-02-04T03:08:04Z,2026-01-29T20:47:48Z
46313,adboio,lucasheriques,APPROVED,2026-02-03T22:29:20Z,True,2026-02-04T03:08:04Z,2026-01-29T20:47:48Z
46311,adboio,graphite-app,COMMENTED,2026-02-03T15:11:35Z,True,2026-02-04T02:48:08Z,2026-01-29T20:41:28Z
46311,adboio,lucasheriques,APPROVED,2026-02-03T22:28:59Z,True,2026-02-04T02:48:08Z,2026-01-29T20:41:28Z
46310,adboio,graphite-app,COMMENTED,2026-02-03T06:37:42Z,True,2026-02-03T23:21:59Z,2026-01-29T20:20:22Z
46310,adboio,lucasheriques,APPROVED,2026-02-03T22:28:47Z,True,2026-02-03T23:21:59Z,2026-01-29T20:20:22Z
47372,darkopia,greptile-apps,COMMENTED,2026-02-09T20:57:25Z,True,2026-02-09T21:28:25Z,2026-02-09T20:53:56Z
47372,darkopia,adamleithp,APPROVED,2026-02-09T21:02:38Z,True,2026-02-09T21:28:25Z,2026-02-09T20:53:56Z
46871,ordehi,thmsobrmlr,APPROVED,2026-02-05T16:09:09Z,True,2026-02-09T21:17:22Z,2026-02-04T18:04:46Z
46871,ordehi,orian,APPROVED,2026-02-09T21:16:56Z,True,2026-02-09T21:17:22Z,2026-02-04T18:04:46Z
47359,Radu-Raicea,richardsolomou,APPROVED,2026-02-09T19:20:57Z,True,2026-02-09T20:58:52Z,2026-02-09T19:10:56Z
47359,Radu-Raicea,Piccirello,APPROVED,2026-02-09T19:33:24Z,True,2026-02-09T20:58:52Z,2026-02-09T19:10:56Z
47359,Radu-Raicea,Radu-Raicea,COMMENTED,2026-02-09T19:38:39Z,True,2026-02-09T20:58:52Z,2026-02-09T19:10:56Z
47364,aspicer,arthurdedeus,APPROVED,2026-02-09T20:42:17Z,True,2026-02-09T20:43:03Z,2026-02-09T19:44:27Z
46747,havenbarnes,havenbarnes,COMMENTED,2026-02-03T21:20:22Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,meikelmosby,APPROVED,2026-02-04T08:36:50Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,havenbarnes,COMMENTED,2026-02-04T20:48:44Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,havenbarnes,COMMENTED,2026-02-04T20:52:20Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,havenbarnes,COMMENTED,2026-02-04T20:55:30Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,havenbarnes,COMMENTED,2026-02-04T21:10:22Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,havenbarnes,COMMENTED,2026-02-04T21:12:23Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,havenbarnes,COMMENTED,2026-02-04T21:14:49Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,havenbarnes,COMMENTED,2026-02-04T21:14:57Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,havenbarnes,COMMENTED,2026-02-04T21:16:00Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,greptile-apps,COMMENTED,2026-02-04T21:23:52Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,graphite-app,COMMENTED,2026-02-04T21:29:37Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,copilot-pull-request-reviewer,COMMENTED,2026-02-04T21:30:39Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,graphite-app,COMMENTED,2026-02-04T22:32:10Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,graphite-app,COMMENTED,2026-02-06T17:42:19Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
46747,havenbarnes,graphite-app,COMMENTED,2026-02-09T18:15:27Z,True,2026-02-09T20:38:36Z,2026-02-03T21:06:45Z
45153,Radu-Raicea,graphite-app,COMMENTED,2026-01-15T15:39:44Z,False,,2026-01-15T15:33:47Z
45153,Radu-Raicea,graphite-app,COMMENTED,2026-01-15T15:59:07Z,False,,2026-01-15T15:33:47Z
45153,Radu-Raicea,greptile-apps,COMMENTED,2026-01-18T13:36:30Z,False,,2026-01-15T15:33:47Z
45153,Radu-Raicea,greptile-apps,COMMENTED,2026-01-18T13:50:08Z,False,,2026-01-15T15:33:47Z
45153,Radu-Raicea,graphite-app,COMMENTED,2026-01-18T13:58:05Z,False,,2026-01-15T15:33:47Z
45153,Radu-Raicea,andrewm4894,APPROVED,2026-01-20T22:07:04Z,False,,2026-01-15T15:33:47Z
47368,richardsolomou,fercgomes,APPROVED,2026-02-09T20:18:16Z,True,2026-02-09T20:32:18Z,2026-02-09T20:16:55Z
47344,ReeceJones,greptile-apps,COMMENTED,2026-02-09T17:21:54Z,True,2026-02-09T19:55:28Z,2026-02-09T17:18:29Z
47344,ReeceJones,a-lider,APPROVED,2026-02-09T18:24:33Z,True,2026-02-09T19:55:28Z,2026-02-09T17:18:29Z
47354,luke-belton,jabahamondes,APPROVED,2026-02-09T18:34:05Z,True,2026-02-09T19:30:37Z,2026-02-09T18:31:45Z
47301,meikelmosby,greptile-apps,COMMENTED,2026-02-09T12:32:18Z,True,2026-02-09T18:49:35Z,2026-02-09T12:27:20Z
47301,meikelmosby,havenbarnes,APPROVED,2026-02-09T18:49:25Z,True,2026-02-09T18:49:35Z,2026-02-09T12:27:20Z
47352,k11kirky,charlesvien,APPROVED,2026-02-09T18:28:49Z,True,2026-02-09T18:48:07Z,2026-02-09T18:14:15Z
47302,ablaszkiewicz,greptile-apps,COMMENTED,2026-02-09T12:44:21Z,True,2026-02-09T18:42:43Z,2026-02-09T12:40:43Z
47302,ablaszkiewicz,hpouillot,APPROVED,2026-02-09T13:16:23Z,True,2026-02-09T18:42:43Z,2026-02-09T12:40:43Z
47302,ablaszkiewicz,copilot-pull-request-reviewer,COMMENTED,2026-02-09T15:24:54Z,True,2026-02-09T18:42:43Z,2026-02-09T12:40:43Z
47302,ablaszkiewicz,ablaszkiewicz,COMMENTED,2026-02-09T15:36:07Z,True,2026-02-09T18:42:43Z,2026-02-09T12:40:43Z
47339,ablaszkiewicz,hpouillot,APPROVED,2026-02-09T16:41:06Z,True,2026-02-09T18:38:18Z,2026-02-09T16:37:54Z
47339,ablaszkiewicz,copilot-pull-request-reviewer,COMMENTED,2026-02-09T16:48:07Z,True,2026-02-09T18:38:18Z,2026-02-09T16:37:54Z
47339,ablaszkiewicz,ablaszkiewicz,COMMENTED,2026-02-09T17:03:40Z,True,2026-02-09T18:38:18Z,2026-02-09T16:37:54Z
47339,ablaszkiewicz,ablaszkiewicz,COMMENTED,2026-02-09T17:38:55Z,True,2026-02-09T18:38:18Z,2026-02-09T16:37:54Z
47339,ablaszkiewicz,ablaszkiewicz,COMMENTED,2026-02-09T17:38:59Z,True,2026-02-09T18:38:18Z,2026-02-09T16:37:54Z
